Sector,Exposure_INR_Cr,Maturity_Years,Interest_Rate,LGD,Carbon_Intensity,Transition_Readiness,Base_PD,Current_RWA,Current_Capital,Stressed_PD,Stressed_RWA,Stressed_Capital,Net_Income,Optimized_Retention,Strategy
Power (Thermal),530.4072765948408,1.1627298298511688,0.1173644765826486,0.45,795.1020338330791,0.1639405140656932,0.04893615266087378,704.177048608256,73.93859010386687,0.18556397798666935,1169.351224153799,122.78187853614888,17.959954504075192,1.0,Hold
Pharma,281.0148285512189,4.6029688156968245,0.1047703638655344,0.45,205.7116322251178,0.5937667715146955,0.24169225482724319,746.3650635594842,78.36833167374583,0.3265216397882001,744.261246792139,78.14743091317459,-11.848814341582791,0.0,Exit
IT Services,229.06212924327647,5.948892290405894,0.1315912694201073,0.45,18.395124153004044,0.6734603227961516,0.03288393195014481,399.10673889721687,41.90620758420777,0.0337135376240186,401.0770621348794,42.113091524162336,26.667453742578974,1.0,Hold
Pharma,1228.3483607146366,6.576243335443781,0.0951088821205479,0.45,193.51045853976527,0.5621782649824258,0.0391764998409517,2312.1945399556826,242.78042669534665,0.053116946281221517,2476.198900932092,260.00088459786963,87.46608819135898,1.0,Hold
Infra & Roads,148.35730584313384,6.971413106158391,0.1388617693469045,0.45,240.4680036005251,0.4656512128073797,0.027634123338231075,268.97159517065364,28.24201749291863,0.042547538495999696,291.211272395823,30.577183601561416,17.760650803231826,1.0,Hold
Power (Thermal),35.93641222202841,8.52662181792214,0.1168224781726248,0.45,914.0159539219612,0.3638507279091349,0.08672939516466996,91.05354988391701,9.560622737811286,0.298530596447307,107.8111533099773,11.320171097547616,-0.6294726262579351,1.0,Hold
Infra & Roads,254.51727080537128,2.9391661654815704,0.1276122441337298,0.45,297.9076113456357,0.5258801929374194,0.023529194070330245,319.87571574590714,33.58695015332025,0.0374872855568941,362.0307346476294,38.013227138001085,28.185997373836624,1.0,Hold
Infra & Roads,1813.9398283857784,2.0843364019462114,0.0851359731693661,0.45,263.5848395761279,0.3172002684402696,0.02669551111427521,2161.764814491542,226.9853055216119,0.046874588230728154,2570.5369623823394,269.9063810501456,116.1690754213907,1.0,Hold
IT Services,43.91643432280173,8.663834547081331,0.0910074730855319,0.45,11.74158255754502,0.8784279247346142,0.039402668325314506,93.89999439310112,9.859499411275618,0.03963889851012987,93.9968556981465,9.869669848305383,3.213364127273163,1.0,Hold
Power (Thermal),96.18223564522312,2.409515334033849,0.1255042203820522,0.45,1008.823679451506,0.210092529827748,0.03704910879713119,130.1444816333717,13.665170571504028,0.1610482121088276,216.5212434940687,22.73473056687721,5.100786809974649,1.0,Hold
Infra & Roads,244.62715760336107,9.772840732025758,0.0813191913223594,0.45,287.5420535825013,0.2971591226669436,0.05408239772370116,588.577824866109,61.80067161094145,0.09998778021110465,677.9467458053601,71.18440830956281,8.886005721142228,1.0,Hold
Power (Thermal),139.11684356259062,8.582844064587732,0.1290126791536269,0.45,1029.29053718372,0.2715017968446151,0.019874913406340258,267.19238029325936,28.05519993079223,0.08246722641125019,348.8590017374017,36.63019518242717,12.785175597343223,1.0,Hold
Steel & Cement,45.66059643516032,5.507889453006392,0.0808369411215146,0.45,1764.6308271416635,0.7284354855217403,0.045494263841122776,82.87157552706523,8.70151543034185,0.13705996259891265,113.68341496615089,11.936758571445843,0.8748551077610913,1.0,Hold
IT Services,570.3381482516563,9.832792824298227,0.1194271303436764,0.45,19.69859625486009,0.6360544400702961,0.009166703181180878,1037.599443268091,108.94794154314954,0.009442719121445285,1044.4116528926072,109.66322355372375,65.69035404903806,1.0,Hold
Infra & Roads,2401.980456880944,1.876390561972038,0.1019056352139083,0.45,199.12513271724472,0.5294417027048629,0.015553919454913506,2372.3406600310896,249.0957693032644,0.021675007832787103,2631.549407202143,276.312687756225,221.3470188821531,1.0,Hold
Steel & Cement,187.7962786023116,3.727591850575915,0.1166896911631519,0.45,1468.0188874989635,0.2879119665299015,0.029793776510751414,269.32096994743165,28.278701844480324,0.1606035449671999,449.18050598675603,47.16395312860938,8.341553117862357,1.0,Hold
Steel & Cement,50.15499207457528,6.744019735365503,0.1217618844193468,0.45,2003.1189619502209,0.6392659556134683,0.057567519463089814,104.18733709027728,10.939670394479114,0.232278692599334,143.09261938407428,15.0247250353278,0.8644951541521522,1.0,Hold
Infra & Roads,23.132703909139003,4.150061816258608,0.1005485131511782,0.45,162.5964097839166,0.3584834278620096,0.011161342476039138,27.068049118017314,2.8421451573918177,0.01605106884452472,29.824919802529635,3.1316165792656117,2.158871902877856,1.0,Hold
IT Services,202.2634746526444,9.355352967827129,0.0864777468866501,0.45,16.038660070181432,0.8610593209677245,0.06453414853327229,495.4508920507591,52.0223436653297,0.06513814774889504,496.5179628253417,52.134386096660876,11.562508922167773,1.0,Hold
Pharma,558.1639921691309,1.590634793600358,0.0841787520648959,0.45,293.4016462479555,0.4134790763339996,0.03291123496985841,673.3215394861606,70.69876164604686,0.05669822692625083,812.8440558981415,85.34862586930485,32.744439397827406,1.0,Hold
Pharma,262.4869314380497,5.944706488548681,0.1153361613537528,0.45,247.04346191366483,0.5536627822652609,0.11091300352424571,629.8537257387022,66.13464120256373,0.1622781135921474,692.1864950674291,72.67958198208005,11.106087243229233,1.0,Hold
IT Services,147.9856620302856,6.31779640655603,0.1112393212240467,0.45,23.144695548482368,0.7390094405176528,0.007436908248241896,191.89832606561936,20.14932423689003,0.007625584823493422,193.32681668462166,20.299315751885274,15.954009846827402,1.0,Hold
Steel & Cement,73.17647707239706,6.874553113995017,0.1245320605472679,0.45,2128.1504516545515,0.3886911957002816,0.05175881932974501,149.18773662766057,15.66471234590436,0.3345700357400302,206.34529444651739,21.666255916884325,-1.9043779738331104,0.0,Exit
Infra & Roads,40.02097296136692,3.30099600998633,0.1105841306002362,0.45,264.6994606645834,0.4227225438870479,0.036909888721555095,58.445543338352536,6.136782050527016,0.060597958865309914,67.9077357811736,7.130312257023228,3.3343493277401546,1.0,Hold
Steel & Cement,404.11584891293575,4.28109784767878,0.1053467474018527,0.45,1998.4504251510605,0.2054666273841168,0.026879785302786223,593.4606027661717,62.31336329044803,0.20613863647068115,1040.9908100367304,109.3040350538567,5.08553972451935,1.0,Hold
Steel & Cement,444.3115233902022,8.593124766984799,0.1038852306941738,0.45,1513.6540606950516,0.6573346456873834,0.028842418642526783,900.9237414815611,94.59699285556391,0.09167397155422827,1145.3468504130697,120.26141929337231,27.8280942270508,1.0,Hold
IT Services,23.22256083586744,2.7544849207314384,0.08158681415586,0.45,14.481653645164048,0.8884635253774641,0.0949033041316566,44.661607990559105,4.689468839008706,0.09554712595424002,44.772489488160474,4.70111139625685,0.8961727298149872,1.0,Hold
Power (Thermal),1000.051496160565,8.441810624560258,0.1001334321017994,0.45,971.2299617660476,0.1869783641114156,0.1094183449129271,2676.8354841357086,281.0677258342494,0.4722988240712838,2590.832687934769,272.03743223315075,-112.40682695221645,0.0,Exit
Pharma,295.56402057505613,6.063898806124682,0.1385612094514696,0.45,141.85523418760994,0.4090333824598502,0.012784446607382125,431.7904919810611,45.338001658011414,0.017285762982240722,460.38386569603,48.34030589808315,38.65463583863649,1.0,Hold
Infra & Roads,795.9318560281342,7.859687600746739,0.1324133345736253,0.45,203.2147439293791,0.6770146438396341,0.01053965821873912,1291.7262809976257,135.6312595047507,0.013445111287519816,1359.4909199390816,142.74654659360357,100.5763645783487,1.0,Hold
Infra & Roads,29.64954269301956,7.422466296371244,0.099762684022053,0.45,128.1198731944222,0.3972564355906221,0.011691265950262989,47.566394135226076,4.994471384198738,0.015483192465597565,50.330872633947685,5.284741626564506,2.7513366498672425,1.0,Hold
Infra & Roads,28.81831185828908,2.867603458463911,0.1152677243039823,0.45,183.4973632378,0.7397819418937542,0.0689693040817842,49.64601499018847,5.2128315739697895,0.08280090322009043,53.07759313436553,5.5731472791083805,2.248039213172389,1.0,Hold
Pharma,124.11850916628124,6.119314627904856,0.1308378047321296,0.45,220.2044807108457,0.4871420560194082,0.015893928809236787,190.97374880737948,20.052243624774846,0.023432756073593082,205.59530484640857,21.587507008872898,14.93059582866077,1.0,Hold
Infra & Roads,271.33149775320874,8.809508375245832,0.1064764602050041,0.45,150.50423434882256,0.4533775699856289,0.04079641863738803,588.464231174776,61.78874427335148,0.054892795349069566,623.6712580939193,65.48548209986153,22.18805245281815,1.0,Hold
Infra & Roads,1281.303230157304,4.8890461312173645,0.081077471825009,0.45,244.7295741284615,0.7565911205800544,0.12944020505013373,3053.9371033007933,320.6633958465833,0.16182501510153963,3230.99742235852,339.25472934764457,10.578714985936102,1.0,Hold
Power (Thermal),346.2962756223228,9.69931693200985,0.0844706277091184,0.45,959.4176469173642,0.5323690881945925,0.04562810756489387,803.6107944359783,84.37913341577772,0.13160716129426656,1015.9317529285131,106.67283405749387,8.743082364503607,1.0,Hold
Infra & Roads,110.91703260558324,5.069935900915462,0.1106235632809224,0.45,140.39608677120913,0.3851915931567363,0.034425735612720894,183.06604829097907,19.221935070552803,0.04690610155934711,196.99765393406753,20.68475366307709,9.928828857149366,1.0,Hold
Power (Thermal),43.30884777765418,2.285070730010962,0.1381663625405527,0.45,850.3955059830108,0.2879023653571946,0.10920023425131517,85.28692881568404,8.955127525646823,0.38693699117273456,104.07950973630207,10.928348522311717,-1.5571818993485884,0.0,Exit
IT Services,649.3687175931761,4.504912120699059,0.121592572533132,0.45,37.44823804704935,0.932028609798884,0.037248449973103476,1046.002851539646,109.83029941166282,0.03764666260906481,1048.6805113013602,110.11145368664282,67.95745863564505,1.0,Hold
Infra & Roads,46.63510058808739,9.565321657514836,0.0842549714863141,0.45,209.6904504165559,0.4741464535818497,0.012659619880501193,88.90547985266466,9.33507538452979,0.018522532423284898,94.4703802921944,9.919389930680412,3.5405289970929923,1.0,Hold
Infra & Roads,1047.5006430923886,3.877487644058688,0.0913616525475117,0.45,235.33542351011545,0.3874144905860543,0.08309216327996491,2055.4903445141563,215.8264861739864,0.13340321305839903,2398.8863822697217,251.88307013832076,32.8184116363331,1.0,Hold
Power (Thermal),105.50289786696364,8.812883438803565,0.126279388593011,0.45,854.0149697783705,0.4702065190847884,0.03983120472791709,227.91192116401987,23.930751722222087,0.11552230633539091,290.5644554681962,30.509267824160595,7.838269298434576,1.0,Hold
Power (Thermal),1000.9436531199846,8.931256135137009,0.1304863855973747,0.45,883.0857249332666,0.6554118651774546,0.03403479151256035,2122.355692220993,222.84734768320428,0.07753342049319024,2511.6586210187525,263.724155206969,95.68655616595538,1.0,Hold
IT Services,335.1967081722305,4.151678718987649,0.1170616751713154,0.45,27.93057065710656,0.9038592628441172,0.06869550837648312,627.3957953795383,65.87655851485152,0.06947026427070711,629.7103916689136,66.11959112523593,28.759896415823672,1.0,Hold
Power (Thermal),125.91479054551812,1.749318922455689,0.118665390177789,0.45,977.745325765592,0.2904244953893419,0.048460787900083804,175.40919197894374,18.41796515778909,0.18967035589651246,286.8194716747689,30.116044525850736,4.194691338307024,1.0,Hold
Power (Thermal),79.57694011311764,7.521021182429364,0.081700247023003,0.45,913.1667289960824,0.1423394434032244,0.011490398307231796,128.18194998046584,13.459104747948913,0.04928675084402061,166.54529757804747,17.487256245694983,4.736515695448278,1.0,Hold
Power (Thermal),98.58415483111254,3.803610691125874,0.1297118155748905,0.45,826.4083624763397,0.3954463707058127,0.05466291003390213,167.59160748918467,17.59711878636439,0.16936506422458456,239.646116488812,25.162842231325257,5.274009438535727,1.0,Hold
Pharma,248.1367562943169,8.04631252831815,0.1272965124902497,0.45,115.14519283552724,0.7121418850687502,0.00815690614612881,384.0861383170148,40.32904452328655,0.009292437274872695,396.8180042613015,41.66589044743665,30.54933583735467,1.0,Hold
IT Services,162.81063800770116,4.983893634343898,0.0955421086462008,0.45,13.291905121273016,0.8074949683908593,0.11616468051956072,377.9303190695457,39.6826835023023,0.11741307750337286,379.11837360093705,39.807429228098385,6.953027538841743,1.0,Hold
Steel & Cement,72.77891690581829,5.367400681083594,0.1225206031979304,0.45,1354.0848851776243,0.767325954296397,0.09204902900534975,160.51240988091385,16.853803037495954,0.2138532486479372,196.34804072550352,20.61654427617787,1.9131132833685278,1.0,Hold
Steel & Cement,121.6614646402557,8.00118466073683,0.0928912763854998,0.45,1743.5044578433549,0.5580568126795902,0.04972235315134223,262.1142404497114,27.5219952472197,0.21063510791083803,359.66045458811783,37.76434773175237,-0.2304903425281868,1.0,Hold
Steel & Cement,163.08840824841425,4.441269979554651,0.0824198096630907,0.45,1868.888988870116,0.5403649944301734,0.08692290573597822,335.7356263662917,35.252240768460624,0.4005258478636666,412.5655282495571,43.31938046620349,-15.952789779603627,0.0,Exit
IT Services,11.536536507532873,4.988146107906231,0.0920681925554226,0.45,19.81294675913069,0.9514105539674408,0.028231665401179225,18.143232052556485,1.9050393655184308,0.028345815635885164,18.15838418483136,1.9066303394072925,0.9149924229845657,1.0,Hold
Infra & Roads,257.18656046364293,4.3857142189266,0.0907177326052579,0.45,245.8683324738924,0.2280486824136271,0.08484231574924256,523.5614221401831,54.97394932471923,0.15247464004720604,625.4931932873739,65.67678529517426,5.684888917553927,1.0,Hold
Power (Thermal),45.802310174523136,4.30606463749552,0.1002648798040908,0.45,1065.1985565847456,0.2538428312985876,0.056173461798808964,81.26642918432243,8.532975064353856,0.2436907718656163,120.44162791415533,12.64637093098631,-0.4303570194478148,1.0,Hold
Power (Thermal),37.18855736153922,5.733519192113135,0.1051069698305274,0.45,1131.8278703742822,0.3937407458270122,0.03515080878444759,64.6826171903243,6.7916748049840505,0.13645405849555003,93.42133819454108,9.809240510426813,1.6252382649306747,1.0,Hold
Power (Thermal),19.593282609089957,8.279195000510356,0.1105123334898624,0.45,845.6756590825617,0.2535691346683265,0.13000058374645648,54.21637982051948,5.692719881154545,0.47465830541925913,50.42540401545415,5.294667421622686,-2.019752062517205,0.0,Exit
Infra & Roads,17.241667832117763,4.255914807303093,0.1086052325304997,0.45,148.4952461755255,0.5946784484622691,0.07845178012366791,33.938572313725906,3.56355009294122,0.09828368085784103,36.582232555061495,3.841134418281457,1.1099767837198415,1.0,Hold
IT Services,29.179400449677946,5.718292484839631,0.0962404763579173,0.45,19.12434122180328,0.8153574188866433,0.0723787274766658,60.94528991882646,6.399255441476778,0.07345216946780996,61.21427653623221,6.427499036304382,1.8437587790559562,1.0,Hold
Steel & Cement,63.3816793755295,7.036545928983408,0.0817502401144444,0.45,1706.4152555333503,0.2386153415408124,0.050404430321667,129.63932513462717,13.612129139135853,0.32545138948270513,180.3229025626658,18.93390476907991,-4.100977521424761,0.0,Exit
Power (Thermal),1546.7495833377525,3.4249550167328957,0.116306097334229,0.45,933.1794709367886,0.1398570912183238,0.024781510628197997,2064.639094697335,216.78710494322019,0.10832504728298877,3239.3803940557355,340.13494137585224,104.49813280385646,1.0,Hold
Power (Thermal),78.96023639084366,3.497705244121533,0.1037446897908412,0.45,980.5960024437836,0.339310846768511,0.01677697750727527,96.31455082996989,10.113027837146838,0.0624279788402536,137.17357660101766,14.403225543106853,5.973507645196512,1.0,Hold
Pharma,183.69929005608435,9.400718143211094,0.0979203294432529,0.45,249.1895875976603,0.255793572078776,0.06502674750022135,451.75322565267606,47.43408869353099,0.11567501924246995,518.3895789324988,54.43090578791237,8.425656490353918,1.0,Hold
Steel & Cement,239.98529816206312,7.511811159979797,0.1320164625698307,0.45,1694.309800419922,0.1965699655924994,0.03159657134336145,461.19330541423096,48.42529706849425,0.21224331380038153,698.1775246257704,73.30864008570589,8.761136406741667,1.0,Hold
IT Services,173.69106340171228,6.19468008600978,0.1248045984678896,0.45,18.07621998394644,0.9138015879565908,0.014200452854348636,262.6794359701063,27.581340776861158,0.014293383374492203,263.04688790251015,27.619923229763565,20.5602585942457,1.0,Hold
Infra & Roads,135.24228142190384,6.829480489785508,0.1314659329023465,0.45,229.51351555376613,0.4066028648808129,0.03322258142842977,250.7608139434178,26.329885464058865,0.05222620308590201,275.58910495778395,28.936856020567312,14.601316810068795,1.0,Hold
Steel & Cement,35.36234253302011,1.2636949879307653,0.1096989676827476,0.45,2059.9001534013173,0.2519156753292605,0.11076090021712756,65.86274561905718,6.915588290001003,0.8276178365370522,31.277164579121113,3.284102280807717,-9.290714969211106,0.0,Exit
Power (Thermal),846.5024179137714,6.562926690055272,0.0878558751276066,0.45,844.1849007529313,0.3215799564054682,0.06422904754759715,1791.6497035281188,188.12321887045246,0.21872497036599953,2389.4170642538124,250.8887917466503,-8.94783659937211,1.0,Hold
Power (Thermal),1298.0727875224163,5.585579859017817,0.1217732861672763,0.45,823.6515394938893,0.4371323340471214,0.056263384120494773,2501.897707048182,262.6992592400591,0.1658165561214901,3387.8896626186533,355.7284145749586,61.211707371025796,1.0,Hold
Infra & Roads,19.70376170588632,5.911747118014921,0.0923644267962305,0.45,235.84397674097255,0.1104554860984214,0.12306324050886253,48.57829272671997,5.100720736305597,0.23149839734953032,54.622216793154166,5.735332763281187,-0.23269850980767215,1.0,Hold
IT Services,43.43066206888734,4.234814441477354,0.106473780145503,0.45,10.388429062635836,0.8389051507939718,0.024025187119220734,61.963248675136605,6.506141110889343,0.024194055213560564,62.0596783385128,6.516266225543844,4.151383038471079,1.0,Hold
Infra & Roads,106.08361343382236,1.733265079416477,0.0839000473369333,0.45,225.33182274545013,0.3837040830121383,0.045379839430101696,144.22056645795573,15.143159478085352,0.07184801858323846,171.31261166210982,17.98782422452153,5.470566345553971,1.0,Hold
Infra & Roads,46.64448250900672,2.74005310250847,0.1295185041453789,0.45,247.44326227234205,0.4880454895948114,0.00916665297135799,43.127563051566156,4.528394120414446,0.01404381391100786,49.695243471391784,5.218000564496137,5.746543706652553,1.0,Hold
Power (Thermal),272.36924501735297,9.556702418914046,0.08755643846285,0.45,924.0915940919368,0.2662777128391451,0.10624787075446022,758.7337940625828,79.66704837657119,0.4088111766181032,777.7238084097144,81.66099988302001,-26.258735148023046,0.0,Exit
Pharma,61.93425115500109,4.678296060438406,0.1341858504229586,0.45,172.79593444912095,0.314258908445025,0.11338290570165173,140.57627239812717,14.760508601803352,0.1698103742764859,156.42385412727228,16.42450468336359,3.5780148954188506,1.0,Hold
IT Services,1994.3376742957323,5.200148402477778,0.1318538361356934,0.45,23.973206017868293,0.9365552876040312,0.02813563666165798,3186.8793767376224,334.62233455745036,0.02831536956422564,3190.98456668947,335.0533795023943,237.54938917823551,1.0,Hold
Steel & Cement,619.3424267658701,1.474388108680951,0.1078749658663547,0.45,2078.7716945938696,0.7198421217690906,0.041375080334486156,796.5420228697191,83.6369124013205,0.14257910288101586,1280.827359094186,134.48687270488952,27.07416373396046,1.0,Hold
Pharma,191.53850075815697,1.3380960658958254,0.1246620922582394,0.45,233.14968510263,0.5037405776911866,0.08869509783940671,327.6788483068623,34.406279072220535,0.13179660993153286,382.56482414912807,40.16930653565844,12.51773397043618,1.0,Hold
Infra & Roads,508.9671702702557,7.454633023420819,0.1171667044290892,0.45,199.60920414547107,0.2652132029052317,0.04113168758613615,1021.9117846882792,107.30073739226931,0.06646941887826842,1141.0333253687004,119.80849916371353,44.4101675869737,1.0,Hold
Infra & Roads,559.5206915188636,5.842851977090001,0.1281845385402647,0.45,176.45050948679983,0.6963307333619724,0.04968693454181989,1060.6755570006644,111.37093348506976,0.06086882545977776,1119.4532125447345,117.54258731719712,56.3960863551372,1.0,Hold
IT Services,75.43437057585781,5.5783538579464,0.1059083060471547,0.45,25.988709683135852,0.9013725581409332,0.01408010688490202,107.90720442597946,11.330256464727842,0.014231685428001318,108.16961548120989,11.357809625527038,7.506025200799732,1.0,Hold
IT Services,55.731153899823305,3.1881207738040183,0.127148509054661,0.45,14.297107552557229,0.8021813337459504,0.01592201845361402,64.83769928522263,6.807958424948375,0.016111149518134717,65.04863949286629,6.83010714675096,6.682081297274185,1.0,Hold
Infra & Roads,163.00350042294602,7.7027565846693,0.1077474090239088,0.45,160.47003894343652,0.4174989709632795,0.031007205465359053,316.1238502570365,33.19300427698883,0.04318034422204107,335.3425079186273,35.210963331455865,14.395858566452862,1.0,Hold
Power (Thermal),417.3659226656453,2.514129211976427,0.1364579472705676,0.45,969.40210045058,0.2245503973993592,0.08352544178825957,753.9276259043518,79.16240071995693,0.34723483895267687,1029.245339003471,108.07076059536445,-8.262897955872916,0.0,Exit
Steel & Cement,175.36551947700485,2.70941269294918,0.1091823260495088,0.45,2042.1551043869592,0.3437394423706328,0.031373966784051556,232.6055945609221,24.42358742889682,0.20797114110182852,424.66223058270185,44.58953421118369,2.734880087383395,1.0,Hold
Pharma,22.3673928360251,5.146409542134479,0.1077571563160237,0.45,231.15055146488743,0.304801535100734,0.04019245620667635,38.44597851368053,4.036827743936455,0.06731919440284383,44.21621337931085,4.642702404827639,1.7326569562375478,1.0,Hold
Power (Thermal),56.634065451279184,3.576518759007468,0.1271043116938107,0.45,1069.661773600482,0.1746934432886232,0.05088173537422995,92.65805147081008,9.729095404435059,0.2395387581553447,144.78552741700108,15.202480378785113,1.0937097392374975,1.0,Hold
Steel & Cement,135.8067017000983,3.2271668310983173,0.1292946615056502,0.45,1857.4593145498172,0.4025807785950496,0.036043958132377686,195.84165510472255,20.563373785995868,0.20403273511656134,334.8055313107392,35.154580787627616,5.090025768749511,1.0,Hold
Steel & Cement,135.5311190461595,6.807138800979985,0.1132693468592702,0.45,1890.1285873447928,0.503544590426823,0.02734987598980884,242.51402297249035,25.463972412111485,0.13513932448358978,355.88616700979014,37.368047536027966,7.109508589983138,1.0,Hold
Steel & Cement,1582.9581337919128,6.858745706966901,0.0907878688097045,0.45,2009.0415164064505,0.1917009147064219,0.03150199912236149,2912.9113077837774,305.8556873172966,0.2463584533201631,4545.333175086015,477.25998338403156,-31.77540749824152,0.0,Exit
Infra & Roads,28.12937683230743,8.420653628199364,0.1080654938574547,0.45,275.6595842160105,0.4149857529985338,0.07864431046360007,69.15229017582027,7.260990468461128,0.13191105299986716,78.52956571627129,8.245604400208485,1.370055926104864,1.0,Hold
Pharma,272.24627792961536,4.759377102756783,0.1380843501745807,0.45,154.49006468860446,0.5991295906063777,0.02661567779326608,415.2075222449472,43.596789835719456,0.033538630668897326,436.40306196529144,45.8223215063556,33.48410506045072,1.0,Hold
Power (Thermal),886.1938597440209,1.6577658192353522,0.1251791715823511,0.45,684.505255938324,0.2832641979846333,0.05160502438179249,1252.9782372652414,131.56271491285034,0.1579402517021319,1911.7903927725329,200.73799124111594,47.948456654938255,1.0,Hold
Power (Thermal),2265.928062257282,3.462997464293119,0.1286697562327479,0.45,974.048764946776,0.4171087582259614,0.045452039016247725,3553.940518460177,373.16375443831856,0.15383746556453523,5295.066036831731,555.9819338673318,134.69332779943883,1.0,Hold
Power (Thermal),91.35226636271372,9.820049168771352,0.0819695299291544,0.45,1091.1646503919558,0.0809386569255673,0.0646866279442383,228.9123382895348,24.03579552040115,0.33714401687270634,278.36478445817204,29.228302368108064,-6.371389182663276,0.0,Exit
Pharma,267.65941781229964,6.366327177094319,0.1080715677580496,0.45,228.17021802240265,0.468736354008969,0.07176509414584961,578.0484654545161,60.695088872724185,0.10830198645688117,650.8892360176629,68.3433697818546,15.881751918848082,1.0,Hold
Infra & Roads,294.03900500928063,7.387633763209182,0.1187972680194533,0.45,241.04887809124585,0.5686733729128816,0.020919644872511096,524.4103321674853,55.06308487758596,0.030054780128058955,555.9085181123621,58.37039440179802,30.95425554617866,1.0,Hold
Steel & Cement,187.6499159859086,1.0662204666287307,0.1298019610176845,0.45,1833.9653345167371,0.2257010055258295,0.05324597312399597,255.14557742736176,26.790285629872983,0.37081334630034735,438.24416587509523,46.015637416885,-6.9550648960965376,0.0,Exit
IT Services,131.81319864419697,5.663851589642688,0.0829564192149662,0.45,22.59421961470056,0.998369969990976,0.0911445363269842,294.3704411068366,30.90889631621784,0.09115863482592296,294.38426987323,30.910348336689147,5.52759090659418,1.0,Hold
Pharma,250.42775291267145,1.3377579177862282,0.1311463331385124,0.45,177.6387820161238,0.3316485339210424,0.02003061529678401,250.72378771711885,26.32599771029748,0.030018793272509555,285.63525802923664,29.991702093069847,29.45978898564121,1.0,Hold
IT Services,7.108595586102729,6.123071908823031,0.1129040562045147,0.45,18.73496326199445,0.5769893630839689,0.061276842305000814,14.485154713819668,1.520941244951065,0.06331646484002092,14.617091169515687,1.534794572799147,0.600048261468277,1.0,Hold
Pharma,336.461385136044,9.286937646724676,0.0918388382345636,0.45,187.68549286956,0.3960322139219496,0.05112520711973161,780.9951176298771,82.00448735113709,0.07546567102633243,852.6672519628228,89.53006145609639,19.47414483000297,1.0,Hold
Steel & Cement,172.67539187242647,9.715772174503671,0.099035312986982,0.45,1659.2626469016004,0.3031977013943006,0.0667495838508361,433.65206764794124,45.53346710303383,0.3908820727399308,503.42217385244726,52.85932825450696,-13.272110309587717,0.0,Exit
IT Services,113.63938258193114,5.8649740785003175,0.0969157731050936,0.45,23.917340531044587,0.9343575204422928,0.07107622019268964,238.03419456746124,24.993590429583428,0.07154489485926999,238.49584997073606,25.042064246927286,7.354805662699884,1.0,Hold
Infra & Roads,1730.6193597954366,5.123843247269944,0.1118515420573085,0.45,260.6192226444876,0.279873708527406,0.07321080096798857,3505.995651985926,368.1295434585222,0.1309192710580479,4183.436203131751,439.2608013288339,91.61530282883776,1.0,Hold
IT Services,66.0280186836845,9.505153848236446,0.0831011407946679,0.45,18.9015647748808,0.755997260666548,0.06840314391246428,165.1174250860025,17.33732963403026,0.06972814981940491,165.86346053845162,17.41566335653742,3.4151984664513395,1.0,Hold
IT Services,91.49724047851724,7.062488487970256,0.0895121695099954,0.45,23.043281693170663,0.950752189504572,0.016174737607086178,152.3442407854859,15.99614528247602,0.01625183111198039,152.47916075312492,16.010311879078117,7.5209675346487455,1.0,Hold
IT Services,1619.4857873859082,1.584093515845685,0.1287615826025469,0.45,11.772438774373269,0.8866999069535413,0.025755657016937317,1808.6266918919669,189.9058026486565,0.025899941168638762,1811.7517463020472,190.23393336171495,189.65248900860757,1.0,Hold
Infra & Roads,54.6815541547857,5.191530199007478,0.0879562394448086,0.45,181.08036536530992,0.680159536648572,0.024024125238738155,84.60013763596874,8.883014451776717,0.029868009978003138,88.38907810183018,9.28085320069217,4.074630728154063,1.0,Hold
Power (Thermal),76.69692838780196,3.162205166178735,0.0940037761674876,0.45,856.5994497937286,0.4241863056109744,0.07067999585341751,135.96587571655581,14.27641695023836,0.21710174351719574,190.5529781272828,20.008062703364693,-0.2831657050316281,1.0,Hold
Infra & Roads,124.40837384211594,5.228238893038134,0.1072022363362494,0.45,156.82389334926435,0.1643886322552896,0.029248331987279906,200.8043627843219,21.0844580923538,0.04534614821148033,221.42699234535925,23.24983419626272,10.79820764328375,1.0,Hold
Pharma,407.0277555432936,5.099190148057256,0.1110272532867998,0.45,153.01952414510754,0.78491790908911,0.004231352628602383,381.2523804430948,40.03149994652495,0.004816249915633335,400.7246809024101,42.07609149475306,44.30901738247977,1.0,Hold
Pharma,190.4449180808372,6.239303225332678,0.1258166287768495,0.45,219.42926445163016,0.5554719692706505,0.10040416648212697,450.5510458810486,47.3078598175101,0.14153757743100742,493.4249727492472,51.80962213867095,11.831337007970443,1.0,Hold
Power (Thermal),31.464174571810897,4.210934413143261,0.1068399455999712,0.45,1064.947706082853,0.3424955183354964,0.016418556588820615,41.03830323543213,4.309021839720374,0.0647034485902964,57.9773038636627,6.087616905684583,2.4455024287707987,1.0,Hold
Power (Thermal),78.36659279588804,2.4784340451033526,0.1273918772621323,0.45,1083.5431728969584,0.2927234653144578,0.02911796283147084,99.61277254242043,10.459341116954144,0.12284086917166488,162.65938768510796,17.079235706936334,5.651288203024302,1.0,Hold
